year,pct,sex,race,stopped,arrested,frisked,searched,summoned,contrabn,weapnfnd,pf_weapn,pf_hcuff,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,rf_vcrim,rf_othsw,rf_attir,rf_vcact,rf_rfcmp,rf_verbl,rf_knowl,rf_furtv,rf_bulge
2010,7.0,F,A,7.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2010,7.0,F,B,61.0,10.0,19.0,11.0,3.0,4.0,2.0,1.0,8.0,3.0,11.0,11.0,6.0,1.0,4.0,29.0,7.0,1.0,3.0,6.0,2.0,2.0,3.0,1.0,0.0,10.0,3.0
2010,7.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,7.0,F,P,18.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,3.0,0.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
2010,7.0,F,Q,75.0,8.0,26.0,7.0,2.0,1.0,3.0,2.0,6.0,2.0,12.0,13.0,13.0,1.0,4.0,23.0,6.0,0.0,5.0,7.0,2.0,5.0,4.0,0.0,0.0,13.0,1.0
2010,7.0,F,W,28.0,9.0,10.0,9.0,0.0,3.0,0.0,0.0,5.0,0.0,4.0,7.0,6.0,2.0,5.0,14.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0
2010,7.0,M,A,113.0,14.0,57.0,16.0,3.0,5.0,0.0,0.0,7.0,1.0,13.0,36.0,19.0,7.0,14.0,53.0,6.0,2.0,13.0,6.0,14.0,5.0,13.0,0.0,1.0,38.0,6.0
2010,7.0,M,B,1040.0,113.0,735.0,176.0,35.0,38.0,25.0,20.0,74.0,36.0,260.0,281.0,156.0,54.0,99.0,548.0,108.0,69.0,174.0,63.0,104.0,71.0,153.0,7.0,15.0,525.0,65.0
2010,7.0,M,I,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,7.0,M,P,319.0,45.0,218.0,63.0,10.0,17.0,12.0,8.0,27.0,11.0,80.0,64.0,34.0,13.0,26.0,140.0,19.0,24.0,40.0,27.0,29.0,12.0,38.0,2.0,4.0,154.0,21.0
2010,7.0,M,Q,1009.0,134.0,718.0,203.0,36.0,51.0,34.0,10.0,80.0,39.0,198.0,294.0,176.0,67.0,122.0,553.0,72.0,76.0,154.0,68.0,115.0,49.0,151.0,5.0,25.0,518.0,65.0
2010,7.0,M,W,350.0,43.0,182.0,50.0,20.0,5.0,8.0,4.0,22.0,19.0,44.0,108.0,76.0,33.0,56.0,168.0,22.0,16.0,13.0,22.0,45.0,10.0,61.0,2.0,1.0,130.0,15.0
2010,9.0,F,A,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,9.0,F,B,111.0,28.0,28.0,16.0,2.0,10.0,0.0,1.0,13.0,5.0,32.0,33.0,14.0,1.0,10.0,38.0,5.0,0.0,4.0,9.0,1.0,2.0,10.0,0.0,0.0,12.0,0.0
2010,9.0,F,I,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,9.0,F,P,25.0,6.0,5.0,6.0,0.0,4.0,0.0,0.0,3.0,0.0,5.0,6.0,3.0,0.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2010,9.0,F,Q,118.0,22.0,22.0,18.0,5.0,9.0,0.0,0.0,12.0,4.0,32.0,16.0,10.0,0.0,18.0,29.0,8.0,2.0,2.0,8.0,1.0,2.0,4.0,0.0,2.0,9.0,1.0
2010,9.0,F,W,116.0,16.0,13.0,9.0,7.0,4.0,0.0,0.0,13.0,7.0,18.0,44.0,23.0,2.0,9.0,20.0,6.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0
2010,9.0,M,A,92.0,13.0,36.0,10.0,1.0,3.0,2.0,0.0,8.0,7.0,18.0,43.0,21.0,2.0,6.0,32.0,8.0,3.0,5.0,6.0,4.0,3.0,10.0,0.0,0.0,22.0,2.0
2010,9.0,M,B,1650.0,221.0,887.0,235.0,46.0,61.0,39.0,18.0,111.0,55.0,313.0,738.0,364.0,34.0,103.0,636.0,166.0,47.0,205.0,78.0,109.0,101.0,219.0,11.0,22.0,593.0,43.0
2010,9.0,M,I,9.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2010,9.0,M,P,443.0,55.0,260.0,70.0,6.0,18.0,9.0,0.0,22.0,14.0,98.0,165.0,101.0,10.0,39.0,160.0,48.0,21.0,55.0,27.0,22.0,32.0,73.0,1.0,6.0,173.0,11.0
2010,9.0,M,Q,1346.0,183.0,718.0,212.0,36.0,76.0,37.0,3.0,81.0,64.0,249.0,528.0,315.0,32.0,129.0,513.0,113.0,46.0,139.0,74.0,91.0,73.0,180.0,9.0,14.0,461.0,50.0
2010,9.0,M,W,1035.0,164.0,398.0,158.0,32.0,67.0,36.0,4.0,71.0,84.0,175.0,428.0,247.0,21.0,104.0,307.0,71.0,39.0,54.0,48.0,42.0,31.0,112.0,11.0,4.0,234.0,30.0
2010,10.0,F,A,12.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2010,10.0,F,B,115.0,26.0,27.0,16.0,5.0,4.0,1.0,2.0,11.0,4.0,46.0,25.0,11.0,1.0,13.0,37.0,14.0,1.0,9.0,0.0,1.0,6.0,5.0,2.0,3.0,20.0,1.0
2010,10.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,10.0,F,P,10.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2010,10.0,F,Q,43.0,6.0,7.0,5.0,2.0,0.0,0.0,1.0,3.0,1.0,8.0,13.0,6.0,1.0,4.0,12.0,4.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0
2010,10.0,F,W,62.0,11.0,10.0,7.0,3.0,1.0,0.0,0.0,9.0,3.0,11.0,17.0,15.0,0.0,11.0,20.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
2010,10.0,M,A,85.0,15.0,36.0,14.0,4.0,5.0,2.0,0.0,11.0,4.0,17.0,31.0,21.0,1.0,10.0,27.0,7.0,1.0,6.0,7.0,8.0,3.0,9.0,3.0,1.0,21.0,2.0
2010,10.0,M,B,1088.0,120.0,517.0,120.0,16.0,33.0,14.0,14.0,72.0,40.0,232.0,445.0,233.0,18.0,92.0,413.0,98.0,31.0,109.0,65.0,61.0,53.0,118.0,9.0,14.0,347.0,25.0
2010,10.0,M,I,12.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2010,10.0,M,P,138.0,22.0,69.0,23.0,3.0,6.0,3.0,1.0,19.0,9.0,33.0,43.0,15.0,1.0,9.0,44.0,4.0,6.0,11.0,16.0,5.0,6.0,16.0,2.0,3.0,38.0,1.0
2010,10.0,M,Q,538.0,53.0,210.0,53.0,14.0,21.0,9.0,8.0,28.0,14.0,98.0,211.0,120.0,7.0,58.0,187.0,48.0,16.0,43.0,20.0,18.0,21.0,43.0,2.0,2.0,152.0,12.0
2010,10.0,M,W,538.0,70.0,186.0,70.0,6.0,22.0,16.0,5.0,39.0,41.0,83.0,205.0,102.0,5.0,66.0,170.0,30.0,27.0,34.0,36.0,15.0,18.0,46.0,3.0,7.0,108.0,22.0
2010,13.0,F,A,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,13.0,F,B,141.0,18.0,35.0,9.0,4.0,2.0,0.0,1.0,7.0,7.0,33.0,60.0,21.0,1.0,6.0,43.0,4.0,2.0,6.0,10.0,2.0,3.0,5.0,1.0,1.0,13.0,4.0
2010,13.0,F,I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,13.0,F,P,16.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,13.0,F,Q,74.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,16.0,26.0,10.0,2.0,5.0,21.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0
2010,13.0,F,W,86.0,6.0,8.0,5.0,3.0,0.0,3.0,0.0,3.0,4.0,16.0,31.0,12.0,6.0,4.0,23.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
2010,13.0,M,A,87.0,9.0,35.0,13.0,5.0,2.0,5.0,1.0,5.0,5.0,16.0,35.0,9.0,0.0,1.0,25.0,3.0,6.0,1.0,10.0,5.0,4.0,5.0,1.0,1.0,17.0,2.0
2010,13.0,M,B,1608.0,134.0,714.0,151.0,34.0,22.0,45.0,9.0,100.0,49.0,254.0,884.0,178.0,47.0,65.0,576.0,84.0,80.0,108.0,79.0,103.0,55.0,94.0,10.0,2.0,451.0,52.0
2010,13.0,M,I,11.0,3.0,8.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0
2010,13.0,M,P,222.0,18.0,117.0,23.0,2.0,2.0,9.0,0.0,15.0,12.0,23.0,118.0,22.0,10.0,7.0,87.0,13.0,11.0,13.0,13.0,12.0,19.0,11.0,2.0,2.0,84.0,11.0
2010,13.0,M,Q,806.0,75.0,308.0,90.0,19.0,12.0,55.0,2.0,37.0,41.0,91.0,407.0,80.0,20.0,43.0,256.0,39.0,56.0,36.0,40.0,33.0,18.0,46.0,6.0,9.0,168.0,50.0
2010,13.0,M,W,737.0,53.0,273.0,101.0,34.0,9.0,83.0,6.0,33.0,59.0,121.0,301.0,50.0,16.0,41.0,198.0,23.0,76.0,21.0,59.0,28.0,9.0,36.0,7.0,5.0,129.0,59.0
2010,14.0,F,A,69.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,12.0,22.0,7.0,0.0,1.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2010,14.0,F,B,521.0,42.0,110.0,27.0,13.0,6.0,4.0,1.0,26.0,21.0,102.0,252.0,95.0,6.0,15.0,167.0,20.0,6.0,20.0,20.0,19.0,3.0,13.0,3.0,2.0,57.0,6.0
2010,14.0,F,I,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,14.0,F,P,39.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,6.0,17.0,3.0,3.0,2.0,9.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0
2010,14.0,F,Q,194.0,12.0,31.0,8.0,5.0,1.0,3.0,0.0,6.0,7.0,38.0,74.0,30.0,4.0,9.0,52.0,5.0,6.0,6.0,6.0,3.0,1.0,3.0,1.0,1.0,15.0,6.0
2010,14.0,F,W,231.0,18.0,45.0,15.0,6.0,2.0,9.0,0.0,8.0,17.0,48.0,82.0,35.0,9.0,4.0,60.0,7.0,8.0,6.0,10.0,5.0,3.0,6.0,0.0,0.0,18.0,10.0
2010,14.0,M,A,283.0,18.0,79.0,26.0,12.0,0.0,11.0,1.0,10.0,9.0,43.0,112.0,35.0,4.0,10.0,66.0,10.0,18.0,17.0,14.0,4.0,2.0,8.0,0.0,1.0,35.0,15.0
2010,14.0,M,B,6212.0,435.0,2547.0,539.0,115.0,74.0,119.0,16.0,244.0,254.0,783.0,3726.0,1260.0,108.0,218.0,2152.0,265.0,237.0,374.0,262.0,412.0,135.0,405.0,34.0,49.0,1599.0,210.0
2010,14.0,M,I,45.0,4.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,18.0,4.0,3.0,2.0,17.0,2.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0
2010,14.0,M,P,518.0,55.0,241.0,58.0,11.0,11.0,19.0,2.0,24.0,26.0,58.0,277.0,104.0,15.0,24.0,186.0,33.0,41.0,35.0,34.0,18.0,21.0,39.0,1.0,2.0,138.0,37.0
2010,14.0,M,Q,2103.0,151.0,808.0,219.0,64.0,22.0,105.0,8.0,70.0,126.0,173.0,1073.0,334.0,27.0,55.0,647.0,82.0,176.0,98.0,129.0,64.0,45.0,110.0,6.0,9.0,430.0,142.0
2010,14.0,M,W,1518.0,88.0,633.0,244.0,84.0,22.0,220.0,4.0,56.0,207.0,152.0,491.0,179.0,20.0,83.0,409.0,37.0,272.0,34.0,148.0,49.0,10.0,85.0,5.0,6.0,230.0,210.0
2010,17.0,F,A,15.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,17.0,F,B,68.0,3.0,11.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,23.0,29.0,14.0,3.0,13.0,17.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,7.0,0.0
2010,17.0,F,I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,17.0,F,P,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,17.0,F,Q,30.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,3.0,1.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2010,17.0,F,W,34.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,7.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
2010,17.0,M,A,84.0,8.0,25.0,10.0,2.0,0.0,1.0,0.0,2.0,8.0,26.0,35.0,14.0,4.0,3.0,29.0,9.0,5.0,2.0,4.0,3.0,5.0,5.0,1.0,0.0,11.0,2.0
2010,17.0,M,B,685.0,29.0,232.0,29.0,14.0,5.0,8.0,2.0,18.0,13.0,169.0,326.0,134.0,35.0,75.0,242.0,34.0,26.0,29.0,19.0,52.0,23.0,41.0,5.0,4.0,144.0,15.0
2010,17.0,M,I,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,17.0,M,P,112.0,4.0,58.0,5.0,2.0,1.0,2.0,0.0,1.0,2.0,19.0,45.0,13.0,4.0,12.0,53.0,7.0,3.0,3.0,7.0,4.0,2.0,1.0,1.0,1.0,43.0,2.0
2010,17.0,M,Q,327.0,19.0,132.0,30.0,8.0,0.0,15.0,3.0,15.0,19.0,75.0,148.0,50.0,15.0,16.0,117.0,15.0,16.0,19.0,30.0,20.0,11.0,28.0,1.0,1.0,69.0,16.0
2010,17.0,M,W,307.0,9.0,88.0,23.0,20.0,3.0,16.0,0.0,6.0,22.0,69.0,104.0,40.0,14.0,21.0,92.0,5.0,21.0,15.0,25.0,17.0,6.0,17.0,3.0,1.0,41.0,9.0
2010,18.0,F,A,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,18.0,F,B,137.0,12.0,21.0,8.0,5.0,1.0,0.0,0.0,8.0,8.0,29.0,63.0,30.0,4.0,5.0,42.0,4.0,3.0,2.0,2.0,2.0,3.0,5.0,4.0,0.0,15.0,0.0
2010,18.0,F,I,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,18.0,F,P,17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,4.0,3.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
2010,18.0,F,Q,73.0,7.0,17.0,8.0,3.0,0.0,0.0,0.0,5.0,0.0,19.0,22.0,12.0,1.0,2.0,24.0,4.0,1.0,8.0,4.0,0.0,0.0,4.0,0.0,1.0,12.0,1.0
2010,18.0,F,W,85.0,1.0,10.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,36.0,24.0,11.0,6.0,0.0,22.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0
2010,18.0,M,A,96.0,4.0,25.0,7.0,5.0,1.0,2.0,1.0,3.0,2.0,32.0,25.0,7.0,2.0,4.0,27.0,4.0,6.0,9.0,4.0,1.0,4.0,4.0,0.0,0.0,11.0,3.0
2010,18.0,M,B,1433.0,125.0,489.0,150.0,24.0,15.0,21.0,7.0,71.0,62.0,306.0,796.0,332.0,47.0,75.0,386.0,66.0,56.0,158.0,62.0,59.0,44.0,66.0,14.0,9.0,241.0,41.0
2010,18.0,M,I,18.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,7.0,6.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2010,18.0,M,P,138.0,17.0,72.0,26.0,4.0,3.0,5.0,0.0,7.0,7.0,30.0,60.0,28.0,4.0,6.0,32.0,9.0,9.0,23.0,14.0,9.0,4.0,6.0,3.0,1.0,30.0,5.0
2010,18.0,M,Q,525.0,60.0,206.0,87.0,13.0,5.0,18.0,1.0,40.0,27.0,88.0,275.0,125.0,9.0,20.0,123.0,36.0,33.0,56.0,37.0,13.0,27.0,21.0,12.0,3.0,103.0,23.0
2010,18.0,M,W,528.0,23.0,165.0,61.0,27.0,8.0,50.0,4.0,28.0,48.0,110.0,147.0,68.0,6.0,24.0,120.0,21.0,75.0,21.0,37.0,12.0,7.0,30.0,4.0,1.0,56.0,49.0
2010,19.0,F,A,17.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2010,19.0,F,B,151.0,53.0,71.0,44.0,5.0,5.0,2.0,1.0,34.0,6.0,48.0,45.0,29.0,3.0,3.0,54.0,5.0,0.0,9.0,14.0,17.0,5.0,13.0,0.0,0.0,35.0,2.0
2010,19.0,F,I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,19.0,F,P,18.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2010,19.0,F,Q,80.0,18.0,27.0,17.0,5.0,4.0,0.0,2.0,9.0,3.0,19.0,28.0,15.0,1.0,1.0,26.0,4.0,1.0,2.0,7.0,9.0,1.0,4.0,1.0,0.0,15.0,0.0
2010,19.0,F,W,140.0,22.0,36.0,19.0,8.0,2.0,1.0,0.0,9.0,4.0,35.0,32.0,13.0,3.0,6.0,39.0,5.0,3.0,5.0,11.0,6.0,0.0,4.0,0.0,0.0,9.0,1.0
2010,19.0,M,A,154.0,17.0,40.0,19.0,26.0,0.0,0.0,0.0,13.0,4.0,41.0,40.0,15.0,2.0,3.0,58.0,16.0,4.0,10.0,5.0,5.0,4.0,2.0,1.0,1.0,25.0,4.0
2010,19.0,M,B,1438.0,216.0,706.0,228.0,59.0,33.0,20.0,15.0,164.0,49.0,503.0,552.0,162.0,62.0,36.0,518.0,88.0,55.0,167.0,89.0,130.0,58.0,87.0,2.0,10.0,391.0,41.0
2010,19.0,M,I,15.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,19.0,M,P,204.0,14.0,104.0,22.0,16.0,1.0,2.0,1.0,15.0,7.0,42.0,60.0,19.0,15.0,4.0,90.0,14.0,8.0,19.0,8.0,11.0,18.0,14.0,1.0,2.0,63.0,6.0
2010,19.0,M,Q,832.0,90.0,359.0,101.0,78.0,16.0,16.0,4.0,73.0,39.0,196.0,313.0,89.0,38.0,30.0,323.0,53.0,35.0,88.0,51.0,79.0,28.0,35.0,2.0,3.0,178.0,38.0
2010,19.0,M,W,975.0,105.0,357.0,118.0,63.0,28.0,12.0,4.0,89.0,39.0,299.0,299.0,115.0,19.0,26.0,354.0,49.0,27.0,88.0,42.0,56.0,34.0,41.0,5.0,3.0,165.0,28.0
2010,20.0,F,A,26.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2010,20.0,F,B,217.0,37.0,50.0,23.0,7.0,2.0,1.0,2.0,21.0,4.0,72.0,75.0,33.0,2.0,6.0,55.0,5.0,0.0,10.0,10.0,3.0,5.0,11.0,0.0,0.0,25.0,2.0
2010,20.0,F,I,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,20.0,F,P,31.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2010,20.0,F,Q,102.0,11.0,18.0,9.0,6.0,2.0,1.0,0.0,9.0,2.0,29.0,29.0,18.0,1.0,4.0,33.0,4.0,1.0,2.0,5.0,3.0,1.0,5.0,0.0,0.0,8.0,0.0
2010,20.0,F,W,158.0,12.0,18.0,13.0,14.0,1.0,0.0,0.0,7.0,5.0,32.0,48.0,28.0,0.0,5.0,39.0,7.0,0.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,8.0,0.0
2010,20.0,M,A,221.0,8.0,27.0,15.0,76.0,2.0,3.0,1.0,9.0,9.0,30.0,64.0,28.0,1.0,6.0,94.0,4.0,2.0,2.0,3.0,1.0,1.0,7.0,0.0,0.0,20.0,2.0
2010,20.0,M,B,1654.0,209.0,593.0,219.0,98.0,40.0,19.0,7.0,112.0,45.0,410.0,789.0,317.0,48.0,62.0,508.0,86.0,30.0,101.0,62.0,89.0,42.0,131.0,9.0,22.0,339.0,36.0
2010,20.0,M,I,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0
2010,20.0,M,P,236.0,33.0,76.0,41.0,12.0,3.0,3.0,0.0,18.0,5.0,56.0,112.0,40.0,5.0,6.0,61.0,15.0,6.0,5.0,11.0,18.0,8.0,12.0,1.0,1.0,44.0,4.0
2010,20.0,M,Q,957.0,107.0,340.0,126.0,61.0,20.0,26.0,5.0,61.0,44.0,173.0,444.0,198.0,28.0,48.0,289.0,40.0,29.0,43.0,39.0,46.0,14.0,83.0,1.0,4.0,204.0,29.0
2010,20.0,M,W,822.0,75.0,188.0,86.0,87.0,26.0,18.0,3.0,42.0,35.0,161.0,317.0,144.0,10.0,52.0,269.0,38.0,20.0,25.0,23.0,21.0,14.0,43.0,3.0,2.0,107.0,24.0
2010,22.0,F,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,22.0,F,B,35.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,16.0,4.0,1.0,6.0,17.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
2010,22.0,F,I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,22.0,F,P,14.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2010,22.0,F,Q,23.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,22.0,F,W,48.0,1.0,4.0,1.0,7.0,2.0,0.0,1.0,0.0,3.0,4.0,5.0,6.0,0.0,15.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2010,22.0,M,A,29.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,5.0,1.0,0.0,6.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0
